"id","idProdutoCafe","idFuncionario","idUsuario","DataCompra","Qtde","Unitario","Total","update_at","deleted_at","insert_at"
"453","5","5422","4971","13/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"14/11/2023 09:30:40"
"454","2","4866","4971","14/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"14/11/2023 10:50:03"
"455","2","4967","4971","22/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/11/2023 11:39:18"
"456","2","1774","4971","22/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"22/11/2023 11:39:32"
"457","1","2472","4971","22/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/11/2023 11:39:49"
"458","5","5418","4629","22/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/11/2023 15:37:23"
"459","4","2472","4629","22/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/11/2023 15:38:14"
"460","5","4968","4629","23/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"23/11/2023 09:24:16"
"461","5","4629","4629","23/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"23/11/2023 09:46:09"
"462","2","1774","4629","24/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"24/11/2023 09:36:14"
"463","2","5420","4629","24/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"24/11/2023 09:36:26"
"464","2","4967","4629","24/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"24/11/2023 09:36:39"
"465","5","4968","4629","24/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"24/11/2023 09:36:52"
"466","5","4967","4629","24/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"24/11/2023 15:30:59"
"467","2","1774","4629","25/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"25/11/2023 09:16:01"
"468","2","5420","4629","25/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"25/11/2023 09:16:19"
"469","4","2472","4629","25/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"25/11/2023 09:34:54"
"470","5","5422","4629","25/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"25/11/2023 10:03:03"
"471","5","5418","4629","25/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"25/11/2023 10:03:52"
"472","2","5420","4629","27/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"27/11/2023 10:40:26"
"473","2","1774","4629","28/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"28/11/2023 09:06:34"
"474","2","4967","4629","28/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"28/11/2023 09:06:45"
"475","5","4968","4629","28/11/2023","1","2.3","2.3","1/1/1 00:00:00",,"28/11/2023 09:06:56"
"476","2","4967","4971","29/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/11/2023 16:42:06"
"477","5","5422","4971","29/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/11/2023 16:42:19"
"478","5","5422","4629","30/11/2023","2","2.3","4.6","1/1/1 00:00:00",,"30/11/2023 10:14:48"
"479","5","4968","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 09:22:16"
"480","2","1774","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 09:22:30"
"481","2","4967","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 09:22:42"
"482","2","4967","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 15:44:33"
"483","2","1774","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 15:44:47"
"484","5","4968","4629","1/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"1/12/2023 15:45:03"
"485","4","5759","4629","1/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"1/12/2023 16:09:03"
"486","5","5422","4629","2/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"2/12/2023 09:31:50"
"487","5","4629","4629","2/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"2/12/2023 10:05:56"
"488","5","4968","4629","2/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"2/12/2023 10:22:34"
"489","4","1774","4629","4/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"4/12/2023 09:03:48"
"490","2","5420","4629","4/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"4/12/2023 09:04:03"
"491","5","4968","4629","4/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"4/12/2023 09:04:18"
"492","5","5422","4629","4/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"4/12/2023 10:58:40"
"493","5","4974","4629","5/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"5/12/2023 08:43:28"
"494","4","2472","4629","5/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"5/12/2023 08:43:40"
"495","4","4866","4629","5/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"5/12/2023 08:43:50"
"496","2","4967","4629","5/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"5/12/2023 09:24:40"
"497","5","4968","4629","5/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"5/12/2023 09:28:42"
"498","5","5422","4629","5/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"5/12/2023 09:53:43"
"499","2","1774","4629","6/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"7/12/2023 09:25:29"
"500","5","5422","4629","6/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"7/12/2023 09:25:44"
"501","2","5420","4629","7/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"7/12/2023 09:26:00"
"502","2","4967","4629","7/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"7/12/2023 09:26:14"
"503","5","5422","4629","8/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"8/12/2023 08:26:30"
"504","5","5422","4629","8/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"8/12/2023 18:00:31"
"505","2","4967","4629","9/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"9/12/2023 08:35:44"
"506","5","4968","4629","9/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"9/12/2023 08:36:11"
"507","5","5422","4629","9/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"9/12/2023 10:52:23"
"508","2","5420","4629","11/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"11/12/2023 09:37:54"
"509","5","5422","4629","11/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"11/12/2023 10:36:53"
"510","4","4967","4629","11/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"11/12/2023 14:56:34"
"511","5","4968","4629","11/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"11/12/2023 14:56:48"
"512","4","1774","4629","12/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"12/12/2023 16:41:59"
"513","5","5418","4629","13/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"13/12/2023 08:46:58"
"514","2","1774","4971","13/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"13/12/2023 10:40:42"
"515","5","5422","4971","13/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"13/12/2023 10:41:01"
"516","4","4967","4629","14/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"14/12/2023 08:42:04"
"517","5","4968","4629","14/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"14/12/2023 08:42:17"
"518","4","4974","4629","14/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"14/12/2023 08:58:27"
"519","4","2472","4629","14/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"14/12/2023 16:26:15"
"520","5","4629","4629","14/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"14/12/2023 16:26:27"
"521","5","5418","4971","14/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"15/12/2023 15:47:13"
"522","2","4967","4971","15/12/2023","1","2.3","2.3","15/12/2023 15:49:39",,"15/12/2023 15:49:39"
"523","5","5418","4971","15/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"15/12/2023 16:36:32"
"524","5","5422","4629","15/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"16/12/2023 08:06:52"
"525","4","2472","4629","16/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"16/12/2023 08:07:06"
"526","5","4968","4629","16/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"16/12/2023 08:07:22"
"527","5","5418","4629","16/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"16/12/2023 08:07:36"
"528","4","1774","4629","16/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"16/12/2023 09:14:24"
"529","2","5420","4629","16/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"16/12/2023 09:14:52"
"530","5","5418","4629","18/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"18/12/2023 15:35:08"
"531","4","4967","4629","18/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"18/12/2023 15:44:59"
"532","5","2470","4629","18/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"18/12/2023 16:38:09"
"533","5","5422","4629","19/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"19/12/2023 10:32:12"
"534","4","4967","4629","19/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"19/12/2023 11:00:20"
"535","5","4968","4629","20/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"20/12/2023 09:07:15"
"536","4","4967","4629","20/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"20/12/2023 09:07:29"
"537","4","5420","4629","20/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"20/12/2023 09:07:41"
"538","4","2472","4629","20/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"20/12/2023 09:50:44"
"539","5","5422","4629","20/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"20/12/2023 10:43:35"
"540","5","5418","4629","21/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"21/12/2023 08:29:06"
"541","5","5422","4629","21/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"21/12/2023 13:41:59"
"542","5","4629","4629","22/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/12/2023 09:43:33"
"543","5","4968","4629","22/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"22/12/2023 10:57:46"
"544","5","5422","4629","22/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/12/2023 10:57:59"
"545","4","2472","4629","22/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/12/2023 16:05:00"
"546","2","4967","4629","22/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"22/12/2023 16:05:16"
"547","5","4968","4629","22/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"22/12/2023 16:05:30"
"548","5","5418","4629","22/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"22/12/2023 16:34:43"
"549","5","5422","4629","26/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"26/12/2023 17:19:30"
"550","5","5418","4629","26/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"26/12/2023 17:19:44"
"551","4","4967","4629","26/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"26/12/2023 17:19:55"
"552","4","4866","4629","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 09:06:25"
"553","5","4974","4629","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 09:06:39"
"554","5","5420","4971","29/12/2023","1","2.3","2.3","1/1/1 00:00:00",,"29/12/2023 10:28:55"
"555","2","4967","4971","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 10:29:08"
"556","5","4968","4971","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 10:29:21"
"557","4","2472","4629","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 10:41:54"
"558","5","5418","4629","29/12/2023","2","2.3","4.6","1/1/1 00:00:00",,"29/12/2023 14:48:38"
"559","1","5420","4971","2/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"3/1/2024 16:44:42"
"560","5","4968","4971","2/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"3/1/2024 16:45:04"
"561","2","1774","4971","3/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"3/1/2024 16:45:20"
"562","5","4968","4971","4/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/1/2024 09:20:41"
"563","4","5418","4971","4/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/1/2024 09:21:00"
"564","2","4967","4971","5/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/1/2024 09:21:15"
"565","2","1774","4971","5/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/1/2024 15:46:51"
"566","2","1774","4971","8/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/1/2024 09:28:14"
"567","2","4967","4971","8/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/1/2024 09:28:29"
"568","5","4968","4971","8/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/1/2024 09:28:42"
"569","1","5418","4971","8/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/1/2024 11:02:45"
"570","5","5422","4971","8/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/1/2024 16:27:42"
"571","5","4968","4971","9/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/1/2024 14:19:36"
"572","5","5422","4971","9/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"9/1/2024 17:49:23"
"573","2","4967","4971","10/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/1/2024 10:33:36"
"574","4","4866","4971","10/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/1/2024 10:33:57"
"575","4","4974","4971","10/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/1/2024 10:34:18"
"576","5","5422","4971","10/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"11/1/2024 08:36:07"
"577","2","4967","4971","11/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"11/1/2024 09:40:43"
"578","2","1774","4971","11/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"11/1/2024 16:48:59"
"579","2","4967","4971","12/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"12/1/2024 10:29:26"
"580","5","5422","4971","12/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/1/2024 10:29:42"
"581","5","4968","4971","13/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"13/1/2024 10:43:15"
"582","2","4967","4971","15/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"15/1/2024 08:38:12"
"583","5","4968","4971","16/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/1/2024 08:42:56"
"584","1","5420","4971","18/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"18/1/2024 10:33:12"
"585","5","4968","4971","18/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"18/1/2024 10:33:25"
"586","5","5422","4971","18/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/1/2024 15:00:49"
"587","2","2470","4971","19/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"19/1/2024 10:14:27"
"588","5","5418","4971","19/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"19/1/2024 10:14:57"
"589","2","4967","4971","20/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"20/1/2024 09:30:39"
"590","2","1774","4971","20/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"20/1/2024 09:30:55"
"591","5","5422","4629","20/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"20/1/2024 10:33:53"
"592","2","5420","4971","22/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/1/2024 11:51:19"
"593","5","5921","4971","22/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/1/2024 11:51:40"
"594","5","4629","4629","22/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/1/2024 16:12:10"
"595","2","4967","4971","22/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/1/2024 16:43:37"
"596","4","1774","4629","24/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"24/1/2024 08:54:27"
"597","4","4967","4629","24/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"24/1/2024 08:54:38"
"598","4","4968","4629","24/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"24/1/2024 08:54:51"
"599","4","4967","4971","26/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/1/2024 09:03:29"
"600","4","2472","4629","24/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/1/2024 09:03:35"
"601","1","5420","4971","26/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/1/2024 09:03:46"
"602","4","2472","4629","25/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/1/2024 09:03:49"
"603","4","5759","4629","26/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/1/2024 10:15:38"
"604","2","1774","4971","26/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/1/2024 14:03:07"
"605","5","5422","4629","27/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/1/2024 10:57:22"
"606","5","5422","4629","29/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"29/1/2024 09:44:26"
"607","5","4968","4971","29/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"29/1/2024 15:01:31"
"608","2","4967","4971","29/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"29/1/2024 16:26:03"
"609","4","5921","4629","30/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"30/1/2024 08:36:30"
"610","5","4968","4629","30/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"30/1/2024 08:36:41"
"611","4","4967","4629","30/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"30/1/2024 08:36:52"
"612","5","4974","4629","30/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"30/1/2024 16:26:14"
"613","4","4866","4629","30/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"30/1/2024 16:26:28"
"614","4","5759","4629","30/1/2024","2","2.3","4.6","1/1/1 00:00:00",,"30/1/2024 16:26:48"
"615","5","4968","4971","31/1/2024","1","2.3","2.3","1/1/1 00:00:00",,"31/1/2024 10:44:55"
"616","4","4967","4629","1/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/2/2024 09:00:39"
"617","4","1774","4629","5/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/2/2024 08:45:44"
"618","2","4967","4629","5/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/2/2024 08:45:57"
"619","2","5420","4629","5/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/2/2024 08:46:16"
"620","5","4968","4629","5/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/2/2024 08:49:06"
"621","4","4967","4629","7/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"7/2/2024 08:52:42"
"622","4","2472","4629","7/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"7/2/2024 16:27:48"
"623","5","5422","4629","8/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/2/2024 10:53:17"
"624","4","4967","4629","9/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/2/2024 08:24:48"
"625","4","1774","4629","9/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/2/2024 08:25:08"
"626","5","4968","4629","9/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/2/2024 08:25:27"
"627","4","5921","4629","9/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/2/2024 08:25:42"
"628","4","4967","4629","10/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"10/2/2024 08:41:24"
"629","5","4968","4629","10/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"10/2/2024 08:41:37"
"630","5","5422","4629","12/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/2/2024 10:45:31"
"631","5","4629","4629","12/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/2/2024 10:45:45"
"632","4","5759","4629","12/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/2/2024 16:30:44"
"633","5","4968","4629","14/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/2/2024 16:18:04"
"634","4","5921","4629","14/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"14/2/2024 16:18:16"
"635","4","5420","4629","14/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"14/2/2024 16:18:35"
"636","4","5422","4971","15/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/2/2024 09:54:37"
"637","4","4968","4629","15/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"15/2/2024 15:17:30"
"638","5","4968","4629","15/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"15/2/2024 15:17:45"
"639","5","5422","4629","16/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/2/2024 08:35:33"
"640","2","4967","4629","16/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/2/2024 08:47:14"
"641","5","4968","4629","16/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/2/2024 08:47:26"
"642","2","5921","4629","16/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/2/2024 15:01:19"
"643","4","1774","4629","16/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/2/2024 15:01:33"
"644","2","5420","4629","16/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"16/2/2024 15:01:48"
"645","4","5422","4629","16/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/2/2024 15:40:47"
"646","4","2472","4629","16/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/2/2024 17:27:58"
"647","4","5759","4629","17/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/2/2024 10:30:30"
"648","4","4967","4629","17/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"17/2/2024 10:30:44"
"649","2","4866","4971","20/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"20/2/2024 10:44:50"
"650","2","4967","4971","20/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"20/2/2024 10:45:41"
"651","2","4967","4971","22/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/2/2024 11:39:30"
"652","5","5422","4971","22/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/2/2024 11:39:51"
"653","5","4968","4971","22/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/2/2024 16:03:14"
"654","2","4967","4971","23/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"23/2/2024 10:48:56"
"655","5","4968","4971","23/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"23/2/2024 10:49:14"
"656","2","5420","4971","23/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"23/2/2024 10:49:35"
"657","4","4967","4629","19/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"24/2/2024 08:44:30"
"658","4","4967","4629","24/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"24/2/2024 08:44:46"
"659","2","1774","4629","24/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"24/2/2024 08:45:02"
"660","5","5422","4629","24/2/2024","2","2.3","4.6","1/1/1 00:00:00",,"24/2/2024 08:47:38"
"661","5","4968","4971","26/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/2/2024 15:37:03"
"662","2","4967","4971","26/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/2/2024 15:37:19"
"663","4","5922","4629","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 08:49:33"
"664","2","5922","4629","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 08:49:47"
"665","5","5922","4629","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 08:49:59"
"666","1","5922","4629","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 08:50:37"
"667","2","1774","4971","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 09:42:35"
"668","4","5420","4971","27/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/2/2024 15:11:56"
"669","2","4967","4971","28/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"28/2/2024 08:30:18"
"670","2","5420","4971","28/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"28/2/2024 08:30:32"
"671","5","4968","4971","28/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"28/2/2024 08:30:47"
"672","1","5921","4971","28/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"28/2/2024 08:31:02"
"673","2","4967","4971","29/2/2024","1","2.3","2.3","1/1/1 00:00:00",,"29/2/2024 10:18:22"
"674","2","4967","4971","1/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/3/2024 09:14:11"
"675","5","4968","4971","1/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/3/2024 09:14:31"
"676","5","4968","4971","2/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"2/3/2024 10:09:23"
"677","5","4968","4971","4/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"4/3/2024 10:39:02"
"678","2","4967","4971","4/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"4/3/2024 15:40:44"
