"id","idProdutoCafe","idFuncionario","idUsuario","DataCompra","Qtde","Unitario","Total","update_at","deleted_at","insert_at"
"679","4","5420","4971","4/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"4/3/2024 15:40:59"
"680","4","5921","4971","4/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"4/3/2024 15:41:11"
"681","4","1774","4629","4/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/3/2024 15:43:36"
"682","2","4967","4971","5/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/3/2024 15:52:57"
"683","2","1774","4971","5/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/3/2024 15:53:19"
"684","5","4968","4971","5/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/3/2024 15:53:35"
"685","2","1774","4971","6/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"6/3/2024 09:50:45"
"686","2","4967","4971","6/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"6/3/2024 09:51:01"
"687","5","4968","4971","6/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"6/3/2024 09:51:16"
"688","4","5922","4629","7/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"7/3/2024 08:15:01"
"689","2","1774","4971","7/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"7/3/2024 14:00:00"
"690","4","5422","4971","8/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/3/2024 14:18:42"
"691","2","1774","4971","21/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"21/3/2024 14:26:10"
"692","2","4967","4971","21/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"21/3/2024 14:26:27"
"693","2","5922","4971","21/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"21/3/2024 15:40:04"
"694","2","5422","4971","21/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"21/3/2024 15:40:21"
"695","2","4967","4971","22/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/3/2024 09:47:15"
"696","5","5422","4971","22/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/3/2024 09:47:32"
"697","5","4968","4971","22/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/3/2024 09:47:45"
"698","4","5922","4629","22/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"22/3/2024 14:11:32"
"699","5","5422","4971","23/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"23/3/2024 09:52:27"
"700","4","5418","4971","22/3/2024","4","2.3","9.2","1/1/1 00:00:00",,"23/3/2024 09:52:44"
"701","5","5422","4971","25/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"25/3/2024 15:15:44"
"702","4","5922","4629","25/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"25/3/2024 15:42:39"
"703","2","4967","4971","26/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/3/2024 09:31:30"
"704","5","4968","4971","26/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/3/2024 09:31:43"
"705","5","5418","4971","26/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/3/2024 09:31:59"
"706","2","4967","4971","27/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/3/2024 14:33:47"
"707","5","4968","4971","27/3/2024","1","2.3","2.3","1/1/1 00:00:00",,"27/3/2024 14:34:11"
"708","1","4866","4971","28/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/3/2024 09:48:26"
"709","1","4974","4971","28/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/3/2024 09:48:48"
"710","5","5422","4971","28/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/3/2024 09:49:01"
"711","4","5418","4971","28/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/3/2024 15:14:07"
"712","5","5422","4971","28/3/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/3/2024 16:53:57"
"713","5","4968","4971","1/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/4/2024 13:36:04"
"714","2","5921","4971","1/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/4/2024 13:36:21"
"715","1","5922","4971","1/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/4/2024 13:36:39"
"716","5","5923","4971","2/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/4/2024 10:34:29"
"717","5","2472","4971","2/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/4/2024 10:34:51"
"718","5","5418","4971","2/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/4/2024 10:35:07"
"719","5","5759","4971","2/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/4/2024 10:35:21"
"720","5","5418","4971","3/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/4/2024 09:38:28"
"721","5","5422","4971","3/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/4/2024 09:59:53"
"722","5","4629","4971","3/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/4/2024 10:25:51"
"723","5","5418","4971","4/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/4/2024 18:00:00"
"724","5","5923","4971","4/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/4/2024 18:00:15"
"725","5","4866","4971","5/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/4/2024 15:05:49"
"726","5","4974","4971","5/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/4/2024 15:06:03"
"727","5","5422","4971","5/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/4/2024 17:07:05"
"728","5","5922","4971","8/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/4/2024 11:12:14"
"729","4","5923","4971","8/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/4/2024 16:15:02"
"730","5","4968","4971","8/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/4/2024 16:15:37"
"731","2","1774","4971","8/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/4/2024 16:15:51"
"732","5","5418","4629","9/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"9/4/2024 08:32:15"
"733","5","5418","4971","10/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/4/2024 14:36:44"
"734","5","5422","4971","10/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/4/2024 14:53:08"
"735","2","4974","4971","11/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"11/4/2024 10:10:48"
"736","2","4866","4971","11/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"11/4/2024 10:11:03"
"737","5","5418","4971","13/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"13/4/2024 09:27:46"
"738","5","5422","4971","15/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/4/2024 15:03:47"
"739","4","1774","4629","15/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"15/4/2024 16:10:56"
"740","1","5418","4971","16/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/4/2024 09:32:17"
"741","2","1774","4971","17/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"17/4/2024 09:57:42"
"742","5","5923","4971","17/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/4/2024 09:57:55"
"743","5","5418","4971","18/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/4/2024 10:17:21"
"744","5","5422","4971","18/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/4/2024 10:17:56"
"745","5","5418","4971","18/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/4/2024 17:03:14"
"746","5","5418","4971","19/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"19/4/2024 13:54:41"
"747","5","5418","4971","22/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/4/2024 10:52:41"
"748","5","4129","4971","24/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"24/4/2024 11:31:14"
"749","5","4968","4971","24/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"24/4/2024 11:31:37"
"750","5","5422","4971","24/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"24/4/2024 11:33:10"
"751","5","5422","4971","25/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/4/2024 08:21:39"
"752","2","5923","4971","27/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/4/2024 09:38:05"
"753","4","4866","4971","27/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/4/2024 09:38:26"
"754","5","4974","4971","27/4/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/4/2024 09:38:43"
"755","2","1774","4971","29/4/2024","1","2.3","2.3","1/1/1 00:00:00",,"29/4/2024 16:46:58"
"756","5","5418","4971","2/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/5/2024 15:44:06"
"757","5","5418","4971","2/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/5/2024 16:30:53"
"758","5","5422","4971","2/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/5/2024 16:31:10"
"759","5","5418","4971","3/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/5/2024 15:37:11"
"760","5","5418","4971","6/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"6/5/2024 17:32:09"
"761","5","5418","4971","8/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/5/2024 15:48:53"
"762","1","5924","4971","10/5/2024","3","2.3","6.9","1/1/1 00:00:00",,"10/5/2024 14:22:30"
"763","5","4968","4971","11/5/2024","1","2.3","2.3","1/1/1 00:00:00",,"11/5/2024 11:09:52"
"764","2","1774","4971","13/5/2024","1","2.3","2.3","1/1/1 00:00:00",,"13/5/2024 15:08:35"
"765","5","5921","4971","13/5/2024","1","2.3","2.3","1/1/1 00:00:00",,"13/5/2024 15:08:48"
"766","5","5418","4971","14/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/5/2024 10:52:14"
"767","1","5924","4971","14/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/5/2024 16:50:04"
"768","5","5418","4971","14/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/5/2024 16:57:15"
"769","5","5422","4971","13/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/5/2024 16:57:41"
"770","5","4629","4971","14/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/5/2024 16:57:57"
"771","5","5422","4971","15/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/5/2024 11:06:43"
"772","4","5923","4971","16/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/5/2024 16:55:43"
"773","5","5418","4971","16/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/5/2024 16:55:55"
"774","5","5422","4971","23/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"23/5/2024 15:49:20"
"775","5","5418","4971","23/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"23/5/2024 16:42:33"
"776","1","5924","4971","27/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/5/2024 16:52:52"
"777","5","5422","4971","28/5/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/5/2024 09:21:39"
"778","5","4968","4971","1/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"1/6/2024 09:51:37"
"779","5","5422","4971","1/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"1/6/2024 09:51:51"
"780","1","2472","4971","3/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/6/2024 10:18:01"
"781","4","4866","4971","3/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/6/2024 10:18:21"
"782","1","4129","4971","3/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/6/2024 10:18:53"
"783","4","5924","4971","4/6/2024","3","2.3","6.9","1/1/1 00:00:00",,"4/6/2024 15:16:22"
"784","1","5924","4971","5/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/6/2024 14:43:48"
"785","5","5422","4971","5/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/6/2024 14:44:01"
"786","5","5418","4971","5/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/6/2024 14:44:15"
"787","5","5924","4971","5/6/2024","3","2.3","6.9","1/1/1 00:00:00",,"5/6/2024 15:36:06"
"788","5","5418","4971","6/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"6/6/2024 09:05:42"
"789","5","5418","4971","7/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"7/6/2024 16:04:53"
"790","5","4968","4971","7/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"7/6/2024 16:05:45"
"791","1","5924","4971","7/6/2024","3","2.3","6.9","1/1/1 00:00:00",,"7/6/2024 16:06:23"
"792","5","4968","4971","8/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/6/2024 10:06:50"
"793","5","5422","4971","10/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/6/2024 11:12:33"
"794","5","5418","4971","10/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"10/6/2024 15:48:56"
"795","1","5924","4971","12/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/6/2024 15:20:16"
"796","1","5924","4971","13/6/2024","3","2.3","6.9","1/1/1 00:00:00",,"14/6/2024 09:09:03"
"797","5","5422","4971","17/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/6/2024 10:50:01"
"798","2","5924","4971","17/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/6/2024 11:02:38"
"799","5","4968","4971","17/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"17/6/2024 14:53:42"
"800","2","5924","4971","17/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/6/2024 16:19:50"
"801","5","4968","4971","18/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"18/6/2024 09:04:52"
"802","5","5422","4971","18/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/6/2024 09:05:05"
"803","1","5418","4971","18/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/6/2024 09:05:19"
"804","2","5924","4971","18/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/6/2024 11:50:55"
"805","5","5418","4971","21/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"21/6/2024 09:37:58"
"806","5","5422","4971","25/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/6/2024 08:41:24"
"807","5","4968","4971","25/6/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/6/2024 08:44:39"
"808","5","5422","4971","27/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/6/2024 10:09:14"
"809","5","5422","4971","28/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/6/2024 17:06:19"
"810","5","5422","4971","29/6/2024","2","2.3","4.6","1/1/1 00:00:00",,"29/6/2024 11:19:37"
"811","5","5422","4971","1/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"1/7/2024 11:14:38"
"812","5","5422","4971","2/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/7/2024 08:20:26"
"813","5","4968","4971","2/7/2024","1","2.3","2.3","1/1/1 00:00:00",,"2/7/2024 16:17:24"
"814","5","5422","4971","3/7/2024","4","2.3","9.2","3/7/2024 08:41:57",,"3/7/2024 08:41:57"
"815","5","4629","4971","4/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/7/2024 17:59:42"
"816","5","5422","4971","5/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"6/7/2024 09:30:53"
"817","5","5422","4971","26/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/7/2024 10:06:19"
"818","5","5422","4971","29/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"29/7/2024 15:45:23"
"819","5","5422","4971","31/7/2024","2","2.3","4.6","1/1/1 00:00:00",,"31/7/2024 11:28:46"
"820","5","5422","4971","2/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/8/2024 08:49:40"
"821","4","5418","4971","2/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"2/8/2024 14:25:50"
"822","5","5422","4971","5/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/8/2024 10:36:20"
"823","5","5422","4971","6/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"6/8/2024 16:32:18"
"824","5","4629","4971","7/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"7/8/2024 10:45:27"
"825","5","4968","4971","7/8/2024","1","2.3","2.3","1/1/1 00:00:00",,"7/8/2024 10:45:47"
"826","5","5422","4971","8/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"8/8/2024 10:59:54"
"827","5","5422","4971","9/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"9/8/2024 11:18:24"
"828","5","5422","4629","16/8/2024","6","2.3","13.8","1/1/1 00:00:00",,"16/8/2024 11:14:25"
"829","5","4629","4629","16/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/8/2024 11:14:40"
"830","5","4968","4971","17/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/8/2024 09:55:17"
"831","5","5422","4971","17/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"17/8/2024 09:55:37"
"832","5","4968","4971","19/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"19/8/2024 15:48:07"
"833","5","5422","4971","21/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"21/8/2024 10:50:20"
"834","5","5422","4971","22/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"22/8/2024 11:30:19"
"835","5","4968","4971","23/8/2024","1","2.3","2.3","23/8/2024 11:29:18",,"23/8/2024 11:29:18"
"836","5","4629","4971","23/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"23/8/2024 16:04:04"
"837","5","2472","4971","23/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"23/8/2024 16:04:21"
"838","5","5422","4971","27/8/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/8/2024 09:57:46"
"839","5","4968","4971","3/9/2024","1","2.3","2.3","1/1/1 00:00:00",,"4/9/2024 11:04:55"
"840","5","5422","4971","3/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/9/2024 11:05:09"
"841","5","5422","4971","4/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/9/2024 15:42:15"
"842","5","5422","4971","6/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"6/9/2024 09:34:58"
"843","5","4968","4971","11/9/2024","1","2.3","2.3","1/1/1 00:00:00",,"11/9/2024 08:39:06"
"844","5","5422","4971","11/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"11/9/2024 09:50:20"
"845","5","5422","4971","12/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/9/2024 10:12:14"
"846","5","5422","4971","18/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/9/2024 10:22:26"
"847","5","5422","4971","26/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"26/9/2024 08:35:34"
"848","5","4968","4971","26/9/2024","1","2.3","2.3","1/1/1 00:00:00",,"26/9/2024 14:10:44"
"849","5","5422","4971","28/9/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/9/2024 08:05:39"
"850","5","4968","4971","30/9/2024","1","2.3","2.3","1/1/1 00:00:00",,"30/9/2024 08:34:10"
"851","5","4629","4971","1/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"3/10/2024 17:36:23"
"852","5","4629","4971","4/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"4/10/2024 10:15:38"
"853","5","5422","4971","5/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/10/2024 09:15:13"
"854","5","5422","4971","7/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"7/10/2024 10:25:17"
"855","5","4968","4971","8/10/2024","1","2.3","2.3","1/1/1 00:00:00",,"8/10/2024 15:08:23"
"856","5","4968","4971","9/10/2024","1","2.3","2.3","1/1/1 00:00:00",,"9/10/2024 17:17:11"
"857","5","5422","4971","15/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/10/2024 08:47:16"
"858","4","5927","4971","14/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/10/2024 10:16:10"
"859","5","5927","4971","9/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"15/10/2024 10:16:29"
"860","5","4968","4971","15/10/2024","1","2.3","2.3","1/1/1 00:00:00",,"15/10/2024 15:31:27"
"861","1","5927","4971","16/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/10/2024 15:32:48"
"862","5","4968","4971","21/10/2024","1","2.3","2.3","1/1/1 00:00:00",,"21/10/2024 11:50:13"
"863","1","5927","4971","25/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"25/10/2024 08:26:14"
"864","5","4968","4971","28/10/2024","1","2.3","2.3","1/1/1 00:00:00",,"28/10/2024 11:14:29"
"865","5","5927","4971","28/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"28/10/2024 14:38:42"
"866","5","4629","4971","30/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"30/10/2024 10:21:55"
"867","5","4629","4971","31/10/2024","2","2.3","4.6","1/1/1 00:00:00",,"31/10/2024 10:08:26"
"868","5","4968","4971","4/11/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/11/2024 08:08:31"
"869","5","5422","4971","4/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/11/2024 08:08:48"
"870","5","5422","4971","13/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"13/11/2024 08:22:21"
"871","5","5422","4971","7/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"13/11/2024 08:22:41"
"872","5","5422","4971","14/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/11/2024 08:45:35"
"873","5","4629","4971","13/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"14/11/2024 08:46:08"
"874","5","5422","4971","18/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/11/2024 15:48:40"
"875","5","5422","4971","19/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"19/11/2024 15:36:56"
"876","5","5422","4971","25/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"25/11/2024 08:45:19"
"877","5","5422","4971","27/11/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/11/2024 15:45:05"
"878","5","5422","4629","4/12/2024","2","2.3","4.6","5/12/2024 08:40:01",,"5/12/2024 08:40:01"
"879","5","4629","4629","5/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"5/12/2024 08:39:22"
"880","5","4968","4629","5/12/2024","1","2.3","2.3","1/1/1 00:00:00",,"5/12/2024 10:37:16"
"881","5","5422","4629","6/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/12/2024 08:24:37"
"882","5","5422","4629","9/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/12/2024 08:24:55"
"883","5","5422","4629","10/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"12/12/2024 08:25:15"
"884","5","5422","4629","12/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"13/12/2024 09:00:47"
"885","5","5422","4629","16/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"16/12/2024 10:19:02"
"886","2","5422","4629","18/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"18/12/2024 09:51:14"
"887","5","4968","4629","18/12/2024","1","2.3","2.3","1/1/1 00:00:00",,"18/12/2024 09:51:29"
"888","4","5921","4629","18/12/2024","1","2.3","2.3","1/1/1 00:00:00",,"18/12/2024 09:51:42"
"889","2","5422","4629","21/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"21/12/2024 11:40:15"
"890","5","5422","4971","26/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/12/2024 10:15:12"
"891","5","5422","4971","27/12/2024","2","2.3","4.6","1/1/1 00:00:00",,"27/12/2024 10:25:48"
"892","5","5422","4971","7/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"7/1/2025 16:14:09"
"893","5","5422","4971","9/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"10/1/2025 10:04:05"
"894","5","5422","4971","10/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"10/1/2025 10:04:21"
"895","5","4968","4971","13/1/2025","1","2.3","2.3","1/1/1 00:00:00",,"13/1/2025 14:42:09"
"896","5","5422","4971","14/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"14/1/2025 08:32:19"
"897","5","4968","4971","14/1/2025","1","2.3","2.3","1/1/1 00:00:00",,"14/1/2025 15:06:24"
"898","5","5422","4971","17/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"17/1/2025 14:35:38"
"899","5","4968","4629","24/1/2025","1","2.3","2.3","1/1/1 00:00:00",,"24/1/2025 08:29:07"
"900","5","4968","4629","27/1/2025","1","2.3","2.3","1/1/1 00:00:00",,"27/1/2025 15:23:48"
"901","4","5422","4629","28/1/2025","2","2.3","4.6","1/1/1 00:00:00",,"28/1/2025 10:12:52"
"902","4","5422","4629","5/2/2025","2","2.3","4.6","1/1/1 00:00:00",,"5/2/2025 08:34:01"
"903","5","4968","4971","11/2/2025","1","2.3","2.3","1/1/1 00:00:00",,"11/2/2025 14:14:33"
"904","5","4968","4629","13/2/2025","1","2.3","2.3","1/1/1 00:00:00",,"13/2/2025 09:50:11"
"905","5","4629","4629","17/2/2025","2","2.3","4.6","1/1/1 00:00:00",,"17/2/2025 08:52:46"
"906","5","5422","4629","17/2/2025","2","2.3","4.6","1/1/1 00:00:00",,"17/2/2025 09:47:17"
"907","2","5422","4629","19/2/2025","2","2.3","4.6","1/1/1 00:00:00",,"19/2/2025 16:19:56"
